hour,day_of_week,month,is_weekend,is_rush_hour,is_night,is_monsoon,weather_main,road_type,is_junction,is_urban,is_highway,Year,Number of Vehicles Involved,Number of Casualties,Number of Fatalities,Speed Limit (km/h),Driver Age,year,target_binary
18.0,5.0,10.0,1,1,0,0,Rain,highway,0,1,0,2018,4,8,0,60,49,2025.0,1
12.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2019,3,6,2,41,22,2025.0,0
8.0,5.0,10.0,1,1,0,0,Other,highway,0,1,0,2019,1,10,5,50,61,2025.0,1
5.0,5.0,10.0,1,0,1,0,Rain,rural,0,1,0,2018,1,8,0,86,52,2025.0,1
12.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2022,1,0,0,37,59,2025.0,0
18.0,5.0,10.0,1,1,0,0,Storm,urban,0,1,0,2020,3,9,3,57,59,2025.0,1
18.0,5.0,10.0,1,1,0,0,Storm,highway,0,1,0,2018,5,8,5,30,59,2025.0,1
15.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2022,4,0,3,118,62,2025.0,1
7.0,5.0,10.0,1,1,0,0,Rain,highway,0,1,0,2022,2,1,3,37,20,2025.0,1
14.0,5.0,10.0,1,0,0,0,Clear,rural,0,1,0,2020,4,1,5,104,20,2025.0,0
19.0,5.0,10.0,1,1,0,0,Clear,highway,0,1,0,2019,4,3,3,90,62,2025.0,1
4.0,5.0,10.0,1,0,1,0,Clear,highway,0,1,0,2020,2,10,1,53,57,2025.0,1
8.0,5.0,10.0,1,1,0,0,Other,highway,0,1,0,2021,3,2,1,90,66,2025.0,1
8.0,5.0,10.0,1,1,0,0,Storm,rural,0,1,0,2023,3,0,2,115,58,2025.0,0
7.0,5.0,10.0,1,1,0,0,Other,highway,0,1,0,2019,5,5,1,95,26,2025.0,1
16.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2023,3,10,0,62,24,2025.0,1
12.0,5.0,10.0,1,0,0,0,Storm,rural,0,1,0,2021,3,4,2,61,21,2025.0,1
17.0,5.0,10.0,1,1,0,0,Rain,highway,0,1,0,2021,5,2,4,84,45,2025.0,1
12.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2021,4,9,4,36,57,2025.0,1
3.0,5.0,10.0,1,0,1,0,Storm,highway,0,1,0,2020,2,0,2,49,60,2025.0,0
5.0,5.0,10.0,1,0,1,0,Clear,highway,0,1,0,2021,2,1,5,84,30,2025.0,1
17.0,5.0,10.0,1,1,0,0,Clear,urban,0,1,0,2019,3,2,0,64,36,2025.0,1
0.0,5.0,10.0,1,0,1,0,Storm,highway,0,1,0,2021,4,9,0,87,64,2025.0,0
3.0,5.0,10.0,1,0,1,0,Other,rural,0,1,0,2020,2,7,2,116,64,2025.0,1
23.0,5.0,10.0,1,0,1,0,Other,urban,0,1,0,2020,5,6,2,82,68,2025.0,1
21.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2019,1,4,2,72,48,2025.0,1
22.0,5.0,10.0,1,0,1,0,Rain,urban,0,1,0,2021,1,2,5,93,18,2025.0,0
10.0,5.0,10.0,1,0,0,0,Rain,rural,0,1,0,2020,2,1,5,73,51,2025.0,0
4.0,5.0,10.0,1,0,1,0,Storm,highway,0,1,0,2019,5,1,0,114,22,2025.0,1
2.0,5.0,10.0,1,0,1,0,Fog,highway,0,1,0,2022,5,1,5,90,45,2025.0,1
2.0,5.0,10.0,1,0,1,0,Storm,highway,0,1,0,2023,1,6,5,71,36,2025.0,1
14.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2023,2,4,1,61,29,2025.0,1
2.0,5.0,10.0,1,0,1,0,Rain,rural,0,1,0,2023,1,7,4,89,55,2025.0,1
2.0,5.0,10.0,1,0,1,0,Clear,urban,0,1,0,2023,5,0,4,38,30,2025.0,0
4.0,5.0,10.0,1,0,1,0,Clear,urban,0,1,0,2020,5,9,2,49,34,2025.0,1
19.0,5.0,10.0,1,1,0,0,Other,rural,0,1,0,2020,1,2,2,114,64,2025.0,1
15.0,5.0,10.0,1,0,0,0,Fog,rural,0,1,0,2023,1,7,5,59,61,2025.0,0
5.0,5.0,10.0,1,0,1,0,Other,highway,0,1,0,2019,1,0,1,106,36,2025.0,0
19.0,5.0,10.0,1,1,0,0,Rain,highway,0,1,0,2019,4,1,0,102,40,2025.0,0
6.0,5.0,10.0,1,0,0,0,Clear,highway,0,1,0,2020,5,6,3,118,68,2025.0,1
1.0,5.0,10.0,1,0,1,0,Clear,highway,0,1,0,2018,1,1,4,103,21,2025.0,1
16.0,5.0,10.0,1,0,0,0,Storm,rural,0,1,0,2022,1,8,5,88,60,2025.0,0
12.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2018,2,7,3,43,44,2025.0,1
17.0,5.0,10.0,1,1,0,0,Fog,highway,0,1,0,2018,5,6,4,67,67,2025.0,1
20.0,5.0,10.0,1,0,0,0,Rain,rural,0,1,0,2022,4,8,3,32,24,2025.0,1
2.0,5.0,10.0,1,0,1,0,Clear,rural,0,1,0,2020,5,9,0,66,61,2025.0,0
5.0,5.0,10.0,1,0,1,0,Fog,urban,0,1,0,2018,4,0,3,82,35,2025.0,1
1.0,5.0,10.0,1,0,1,0,Storm,highway,0,1,0,2021,3,10,3,67,55,2025.0,0
11.0,5.0,10.0,1,0,0,0,Fog,urban,0,1,0,2018,4,3,3,34,43,2025.0,0
0.0,5.0,10.0,1,0,1,0,Storm,urban,0,1,0,2020,1,1,0,86,53,2025.0,1
6.0,5.0,10.0,1,0,0,0,Storm,rural,0,1,0,2022,3,0,2,87,58,2025.0,0
15.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2018,1,8,0,103,47,2025.0,1
19.0,5.0,10.0,1,1,0,0,Rain,highway,0,1,0,2018,1,0,2,37,28,2025.0,1
10.0,5.0,10.0,1,0,0,0,Clear,highway,0,1,0,2019,4,6,2,96,36,2025.0,1
15.0,5.0,10.0,1,0,0,0,Storm,urban,0,1,0,2019,4,5,0,117,51,2025.0,1
23.0,5.0,10.0,1,0,1,0,Clear,highway,0,1,0,2023,1,1,3,60,48,2025.0,0
2.0,5.0,10.0,1,0,1,0,Storm,rural,0,1,0,2018,4,0,3,66,47,2025.0,0
12.0,5.0,10.0,1,0,0,0,Storm,highway,0,1,0,2020,5,10,1,100,66,2025.0,1
1.0,5.0,10.0,1,0,1,0,Storm,highway,0,1,0,2019,5,2,0,86,65,2025.0,0
12.0,5.0,10.0,1,0,0,0,Fog,urban,0,1,0,2020,2,9,0,60,58,2025.0,0
22.0,5.0,10.0,1,0,1,0,Fog,rural,0,1,0,2020,4,0,3,35,36,2025.0,1
7.0,5.0,10.0,1,1,0,0,Fog,highway,0,1,0,2021,5,4,4,105,67,2025.0,1
23.0,5.0,10.0,1,0,1,0,Fog,urban,0,1,0,2020,5,4,4,99,58,2025.0,1
23.0,5.0,10.0,1,0,1,0,Rain,highway,0,1,0,2018,4,9,2,56,39,2025.0,1
12.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2020,5,6,1,103,29,2025.0,1
20.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2019,3,2,5,41,31,2025.0,0
11.0,5.0,10.0,1,0,0,0,Fog,highway,0,1,0,2021,5,3,3,102,53,2025.0,1
10.0,5.0,10.0,1,0,0,0,Clear,highway,0,1,0,2021,3,4,1,36,55,2025.0,0
21.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2021,5,9,1,59,40,2025.0,0
3.0,5.0,10.0,1,0,1,0,Fog,rural,0,1,0,2020,3,10,2,120,18,2025.0,0
20.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2023,4,2,3,45,49,2025.0,0
6.0,5.0,10.0,1,0,0,0,Rain,urban,0,1,0,2021,3,3,4,117,41,2025.0,0
1.0,5.0,10.0,1,0,1,0,Storm,urban,0,1,0,2021,4,4,0,111,32,2025.0,1
22.0,5.0,10.0,1,0,1,0,Storm,rural,0,1,0,2021,1,6,3,42,24,2025.0,0
4.0,5.0,10.0,1,0,1,0,Other,rural,0,1,0,2021,4,6,0,72,46,2025.0,0
6.0,5.0,10.0,1,0,0,0,Other,urban,0,1,0,2018,3,0,3,98,54,2025.0,0
20.0,5.0,10.0,1,0,0,0,Storm,urban,0,1,0,2023,1,9,2,60,28,2025.0,0
21.0,5.0,10.0,1,0,0,0,Storm,highway,0,1,0,2022,5,10,2,61,19,2025.0,1
15.0,5.0,10.0,1,0,0,0,Rain,rural,0,1,0,2022,4,7,5,98,22,2025.0,0
1.0,5.0,10.0,1,0,1,0,Other,highway,0,1,0,2022,2,2,2,94,56,2025.0,1
8.0,5.0,10.0,1,1,0,0,Fog,highway,0,1,0,2020,3,5,2,70,19,2025.0,0
6.0,5.0,10.0,1,0,0,0,Other,rural,0,1,0,2023,5,9,2,46,52,2025.0,1
4.0,5.0,10.0,1,0,1,0,Storm,urban,0,1,0,2019,3,8,0,112,21,2025.0,1
9.0,5.0,10.0,1,1,0,0,Other,highway,0,1,0,2022,5,1,4,114,25,2025.0,1
0.0,5.0,10.0,1,0,1,0,Rain,urban,0,1,0,2023,3,1,1,92,28,2025.0,1
16.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2023,3,10,3,40,27,2025.0,1
17.0,5.0,10.0,1,1,0,0,Storm,rural,0,1,0,2019,1,3,5,53,36,2025.0,1
19.0,5.0,10.0,1,1,0,0,Other,urban,0,1,0,2018,5,5,0,106,24,2025.0,1
13.0,5.0,10.0,1,0,0,0,Fog,urban,0,1,0,2022,4,8,5,100,43,2025.0,0
20.0,5.0,10.0,1,0,0,0,Clear,rural,0,1,0,2022,4,1,0,39,40,2025.0,0
14.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2021,1,3,4,111,42,2025.0,1
13.0,5.0,10.0,1,0,0,0,Storm,rural,0,1,0,2019,4,1,4,39,53,2025.0,1
13.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2018,3,5,2,81,57,2025.0,1
0.0,5.0,10.0,1,0,1,0,Rain,highway,0,1,0,2019,4,3,5,61,51,2025.0,0
6.0,5.0,10.0,1,0,0,0,Fog,rural,0,1,0,2020,2,9,4,45,69,2025.0,1
8.0,5.0,10.0,1,1,0,0,Fog,rural,0,1,0,2021,4,7,4,114,50,2025.0,0
3.0,5.0,10.0,1,0,1,0,Rain,highway,0,1,0,2018,4,8,4,60,43,2025.0,1
15.0,5.0,10.0,1,0,0,0,Other,rural,0,1,0,2021,5,3,0,42,38,2025.0,1
2.0,5.0,10.0,1,0,1,0,Rain,highway,0,1,0,2020,3,5,4,49,50,2025.0,1
21.0,5.0,10.0,1,0,0,0,Clear,urban,0,1,0,2023,3,7,3,118,47,2025.0,1
14.0,5.0,10.0,1,0,0,0,Fog,rural,0,1,0,2018,2,8,2,101,62,2025.0,1
2.0,5.0,10.0,1,0,1,0,Rain,highway,0,1,0,2018,2,8,1,89,61,2025.0,0
1.0,5.0,10.0,1,0,1,0,Rain,highway,0,1,0,2018,2,6,2,30,33,2025.0,1
19.0,5.0,10.0,1,1,0,0,Rain,urban,0,1,0,2020,3,10,2,79,37,2025.0,1
9.0,5.0,10.0,1,1,0,0,Rain,highway,0,1,0,2020,3,2,4,97,32,2025.0,1
17.0,5.0,10.0,1,1,0,0,Rain,highway,0,1,0,2021,2,8,4,107,70,2025.0,0
20.0,5.0,10.0,1,0,0,0,Clear,highway,0,1,0,2018,3,9,0,90,48,2025.0,1
3.0,5.0,10.0,1,0,1,0,Clear,highway,0,1,0,2018,5,3,3,72,37,2025.0,1
21.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2022,3,4,0,114,52,2025.0,0
14.0,5.0,10.0,1,0,0,0,Clear,highway,0,1,0,2019,1,6,5,78,36,2025.0,1
19.0,5.0,10.0,1,1,0,0,Rain,highway,0,1,0,2018,2,3,5,59,27,2025.0,0
0.0,5.0,10.0,1,0,1,0,Fog,highway,0,1,0,2022,5,7,5,55,63,2025.0,1
7.0,5.0,10.0,1,1,0,0,Clear,rural,0,1,0,2020,5,0,3,98,25,2025.0,1
5.0,5.0,10.0,1,0,1,0,Storm,urban,0,1,0,2020,2,0,2,61,23,2025.0,0
7.0,5.0,10.0,1,1,0,0,Clear,highway,0,1,0,2020,3,8,3,40,55,2025.0,1
23.0,5.0,10.0,1,0,1,0,Fog,highway,0,1,0,2023,5,10,3,96,44,2025.0,0
14.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2023,2,4,5,35,52,2025.0,0
15.0,5.0,10.0,1,0,0,0,Other,rural,0,1,0,2019,1,2,0,53,24,2025.0,1
20.0,5.0,10.0,1,0,0,0,Storm,urban,0,1,0,2019,3,3,5,55,24,2025.0,1
6.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2020,5,0,5,40,37,2025.0,1
6.0,5.0,10.0,1,0,0,0,Other,urban,0,1,0,2022,1,4,1,59,60,2025.0,1
3.0,5.0,10.0,1,0,1,0,Other,highway,0,1,0,2020,3,10,4,63,27,2025.0,1
18.0,5.0,10.0,1,1,0,0,Storm,highway,0,1,0,2019,4,2,5,97,49,2025.0,0
16.0,5.0,10.0,1,0,0,0,Storm,highway,0,1,0,2023,2,5,4,101,31,2025.0,0
10.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2023,2,0,1,71,46,2025.0,1
6.0,5.0,10.0,1,0,0,0,Clear,rural,0,1,0,2020,5,4,2,50,45,2025.0,1
3.0,5.0,10.0,1,0,1,0,Storm,highway,0,1,0,2023,2,9,0,95,56,2025.0,0
8.0,5.0,10.0,1,1,0,0,Storm,rural,0,1,0,2022,2,0,0,115,43,2025.0,1
17.0,5.0,10.0,1,1,0,0,Other,highway,0,1,0,2023,5,10,3,73,68,2025.0,1
14.0,5.0,10.0,1,0,0,0,Fog,highway,0,1,0,2021,1,2,1,38,69,2025.0,1
7.0,5.0,10.0,1,1,0,0,Fog,highway,0,1,0,2018,1,1,4,80,46,2025.0,0
7.0,5.0,10.0,1,1,0,0,Storm,urban,0,1,0,2020,3,3,1,94,70,2025.0,1
17.0,5.0,10.0,1,1,0,0,Rain,rural,0,1,0,2022,5,10,3,67,64,2025.0,0
13.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2019,4,8,0,99,25,2025.0,1
16.0,5.0,10.0,1,0,0,0,Clear,highway,0,1,0,2020,2,8,1,93,32,2025.0,0
6.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2019,5,2,1,60,42,2025.0,1
15.0,5.0,10.0,1,0,0,0,Fog,highway,0,1,0,2022,1,2,1,75,44,2025.0,0
17.0,5.0,10.0,1,1,0,0,Other,rural,0,1,0,2020,1,8,4,55,58,2025.0,0
15.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2018,1,1,1,58,59,2025.0,0
6.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2023,5,8,0,61,22,2025.0,0
16.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2022,4,3,5,53,28,2025.0,0
16.0,5.0,10.0,1,0,0,0,Other,rural,0,1,0,2018,4,0,2,97,68,2025.0,1
10.0,5.0,10.0,1,0,0,0,Fog,urban,0,1,0,2020,1,6,3,89,18,2025.0,1
6.0,5.0,10.0,1,0,0,0,Clear,highway,0,1,0,2021,4,10,3,60,34,2025.0,1
1.0,5.0,10.0,1,0,1,0,Rain,highway,0,1,0,2021,3,7,5,81,58,2025.0,1
15.0,5.0,10.0,1,0,0,0,Storm,rural,0,1,0,2023,1,4,4,45,40,2025.0,1
18.0,5.0,10.0,1,1,0,0,Storm,highway,0,1,0,2021,1,0,5,82,69,2025.0,1
3.0,5.0,10.0,1,0,1,0,Clear,urban,0,1,0,2020,4,5,4,110,26,2025.0,1
9.0,5.0,10.0,1,1,0,0,Other,highway,0,1,0,2020,2,1,3,33,44,2025.0,1
13.0,5.0,10.0,1,0,0,0,Fog,urban,0,1,0,2023,3,2,3,105,59,2025.0,0
3.0,5.0,10.0,1,0,1,0,Clear,rural,0,1,0,2020,5,8,2,89,41,2025.0,1
21.0,5.0,10.0,1,0,0,0,Fog,highway,0,1,0,2018,5,4,5,77,25,2025.0,0
12.0,5.0,10.0,1,0,0,0,Storm,urban,0,1,0,2022,5,10,4,33,56,2025.0,1
23.0,5.0,10.0,1,0,1,0,Fog,rural,0,1,0,2022,1,8,0,56,54,2025.0,0
4.0,5.0,10.0,1,0,1,0,Fog,urban,0,1,0,2023,4,4,2,44,46,2025.0,1
5.0,5.0,10.0,1,0,1,0,Fog,rural,0,1,0,2021,5,8,0,103,31,2025.0,1
21.0,5.0,10.0,1,0,0,0,Fog,urban,0,1,0,2020,4,2,2,104,57,2025.0,1
6.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2022,1,2,3,80,48,2025.0,1
8.0,5.0,10.0,1,1,0,0,Clear,rural,0,1,0,2019,2,8,2,84,66,2025.0,1
15.0,5.0,10.0,1,0,0,0,Fog,urban,0,1,0,2021,2,10,0,114,39,2025.0,0
10.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2022,3,8,2,69,54,2025.0,1
22.0,5.0,10.0,1,0,1,0,Storm,highway,0,1,0,2018,1,10,0,51,59,2025.0,1
6.0,5.0,10.0,1,0,0,0,Storm,highway,0,1,0,2020,3,4,1,43,25,2025.0,1
8.0,5.0,10.0,1,1,0,0,Clear,highway,0,1,0,2020,3,6,1,41,24,2025.0,0
21.0,5.0,10.0,1,0,0,0,Storm,highway,0,1,0,2019,5,4,4,56,21,2025.0,1
8.0,5.0,10.0,1,1,0,0,Storm,highway,0,1,0,2022,5,1,5,52,59,2025.0,0
19.0,5.0,10.0,1,1,0,0,Other,rural,0,1,0,2018,4,4,5,82,31,2025.0,1
13.0,5.0,10.0,1,0,0,0,Rain,highway,0,1,0,2019,3,8,2,107,68,2025.0,0
13.0,5.0,10.0,1,0,0,0,Other,highway,0,1,0,2022,1,9,0,89,37,2025.0,1
